Month,Day,Year,SALEM_WIND,SALEM_TEMP,LOSANGELES_WIND,LOSANGELES_TEMP,BOISE_WIND,BOISE_TEMP,SF_WIND,SF_TEMP,SEATTLE_WIND,SEATTLE_TEMP
3,13,1971,,5.55,,15.55,,2.5,,13.6,,6.1
3,14,1971,,6.65,,11.95,,1.7,,13.6,,5.85
3,15,1971,,4.45,,13.05,,3.05,,14.45,,4.75
3,16,1971,,5,,16.65,,1.4,,18.1,,3.9
3,17,1971,,3.65,,14.7,,1.1,,15,,3.35
3,18,1971,,5.6,,18.05,,1.1,,15.6,,4.4
3,19,1971,,6.95,,14.4,,5,,15.85,,6.4
3,20,1971,,5.55,,13.6,,5.25,,14.15,,5.3
3,21,1971,,7.75,,13.1,,8.3,,14.75,,4.7
3,22,1971,,10.25,,13.6,,8.9,,14.45,,6.4
3,23,1971,,11.95,,13.65,,8.35,,14.45,,9.45
3,24,1971,,7.5,,14.45,,7.25,,15.55,,5.55
3,25,1971,,4.45,,13.9,,7.5,,15.55,,5.3
3,26,1971,,7.5,,15.25,,10.85,,16.65,,6.1
3,27,1971,,6.95,,14.75,,4.75,,16.35,,5.55
3,28,1971,,9.45,,14.2,,5.55,,16.1,,7.75
3,29,1971,,11.4,,14.45,,12.25,,15.85,,9.2
3,30,1971,,6.4,,15,,10.3,,14.2,,5.55
3,31,1971,,5.25,,13.9,,4.45,,16.95,,6.1
4,1,1971,,6.4,,17.8,,6.1,,20,,6.4
4,2,1971,,8.35,,16.65,,8.9,,16.65,,8.05
4,3,1971,,8.6,,17.5,,5,,16.65,,7.5
4,4,1971,,9.7,,22.5,,8.6,,22.5,,9.2
4,5,1971,,12.25,,20.8,,13.35,,22.75,,11.95
4,6,1971,,6.4,,15.85,,14.2,,18.3,,8.35
4,7,1971,,7.25,,13.9,,8.05,,16.1,,6.9
4,8,1971,,9.15,,14.7,,8.35,,16.35,,7.5
4,9,1971,,5.55,,15.25,,13.6,,16.4,,6.65
4,10,1971,,7.2,,15.85,,6.95,,16.7,,5.8
4,11,1971,,5.3,,15.85,,6.95,,16.7,,5.55
4,12,1971,,7.5,,15.25,,5.8,,16.95,,9.45
4,13,1971,,11.65,,15.3,,12.25,,16.95,,15.6
4,14,1971,,8.9,,13.9,,13.65,,14.7,,10.3
4,15,1971,,7.5,,15.55,,8.05,,16.4,,7.5
4,16,1971,,6.95,,15.8,,8.9,,14.7,,7.2
4,17,1971,,8.85,,12.5,,8.05,,14.15,,9.7
4,18,1971,,7.2,,11.95,,9.7,,13.35,,9.15
4,19,1971,,7.5,,14.4,,7.25,,14.2,,10
4,20,1971,,7.5,,14.2,,10.55,,14.45,,8.65
4,21,1971,,6.1,,12.8,,10.55,,13.35,,8.6
4,22,1971,,6.95,,13.05,,10.85,,14.45,,8.9
4,23,1971,,6.4,,13.3,,8.35,,15,,9.15
4,24,1971,,6.7,,13.65,,7.5,,14.45,,8.9
4,25,1971,,11.4,,12.2,,6.35,,12.8,,13.05
4,26,1971,,13.35,,12.75,,8.9,,13.35,,18.05
4,27,1971,,10.25,,12.8,,9.2,,13.9,,10.3
4,28,1971,,9.45,,13.35,,13.05,,15,,9.75
4,29,1971,,10.25,,13.9,,11.65,,15.3,,10.85
4,30,1971,,11.35,,13.35,,16.4,,15.3,,13.05
5,1,1971,,13.05,,13.35,,18.05,,15.25,,15.3
5,2,1971,,14.45,,13.85,,21.95,,15.8,,15.85
5,3,1971,,13.6,,14.45,,19.7,,16.65,,16.1
5,4,1971,,9.7,,13.9,,15.25,,15.55,,9.7
5,5,1971,,9.15,,14.7,,15.55,,14.45,,8.9
5,6,1971,,13.3,,12.8,,15.85,,13.9,,12.25
5,7,1971,,15.85,,16.1,,16.35,,16.35,,16.95
5,8,1971,,9.45,,15.8,,17.25,,15.55,,11.1
5,9,1971,,9.7,,15.55,,15.25,,16.35,,11.4
5,10,1971,,12.8,,16.1,,16.35,,15.8,,14.7
5,11,1971,,18.05,,16.4,,19.15,,16.9,,20.3
5,12,1971,,13.05,,15.85,,19.75,,16.1,,13.05
5,13,1971,,11.65,,16.1,,12.5,,17.5,,10
5,14,1971,,10.85,,17.2,,11.7,,15.85,,9.45
5,15,1971,,10.85,,17.2,,18.05,,16.1,,11.95
5,16,1971,,7.8,,19.45,,9.15,,16.9,,7.8
5,17,1971,,8.9,,25,,7.8,,18.05,,9.45
5,18,1971,,9.7,,21.65,,8.35,,20.85,,10.85
5,19,1971,,10,,19.75,,13.05,,19.4,,9.45
5,20,1971,,7.25,,16.65,,6.4,,17.2,,8.9
5,21,1971,,10.85,,15.25,,13.6,,15.25,,11.95
5,22,1971,,12.5,,15.55,,14.45,,15.8,,15
5,23,1971,,14.45,,15,,14.75,,16.65,,13.6
5,24,1971,,13.05,,16.1,,19.45,,17.2,,13.65
5,25,1971,,15.55,,17.25,,21.35,,17.25,,15.3
5,26,1971,,14.7,,16.35,,21.4,,15.8,,15.8
5,27,1971,,13.9,,15.25,,19.45,,16.4,,15.85
5,28,1971,,13.3,,15.3,,16.4,,14.45,,14.45
5,29,1971,,10.85,,16.1,,15.3,,15.3,,9.2
5,30,1971,,8.9,,16.35,,13.9,,15.85,,8.9
5,31,1971,,9.45,,15.25,,14.4,,16.1,,10.25
6,1,1971,,10.55,,14.7,,11.65,,15,,9.75
6,2,1971,,11.95,,16.65,,12.75,,16.1,,10.55
6,3,1971,,10.85,,15.85,,15.3,,16.65,,10
6,4,1971,,15,,15.8,,15.55,,17.2,,11.4
6,5,1971,,15.3,,17.25,,17.25,,17.2,,14.7
6,6,1971,,15.85,,18.1,,18.35,,16.9,,13.6
6,7,1971,,13.35,,17.2,,23.05,,17.2,,13.35
6,8,1971,,14.45,,16.65,,17.5,,16.95,,11.65
6,9,1971,,16.1,,16.65,,17.5,,15.8,,13.05
6,10,1971,,14.15,,16.9,,16.65,,17.5,,13.9
6,11,1971,,15.55,,18.05,,16.1,,18.35,,13.9
6,12,1971,,13.6,,17.25,,20.25,,18.9,,14.15
6,13,1971,,13.3,,18.05,,22.2,,19.2,,12.25
6,14,1971,,13.6,,19.7,,16.95,,19.45,,13.05
6,15,1971,,13.35,,18.35,,18.6,,19.45,,13.35
6,16,1971,,13.65,,17.25,,18.05,,18.3,,13.35
6,17,1971,,15,,18.1,,16.7,,18.35,,13.6
6,18,1971,,15.85,,18.6,,16.95,,19.2,,14.45
6,19,1971,,18.05,,17.75,,20.3,,20,,15.55
6,20,1971,,17.25,,20.85,,22.25,,20.85,,15.85
6,21,1971,,20,,20.55,,25.85,,18.9,,19.2
6,22,1971,,19.2,,19.7,,26.95,,19.45,,16.95
6,23,1971,,15,,19.2,,23.1,,18.9,,14.15
6,24,1971,,11.4,,19.75,,20.85,,17.75,,10.25
6,25,1971,,15.85,,20,,20.55,,18.9,,12.5
6,26,1971,,15.3,,19.7,,13.9,,18.6,,12.75
6,27,1971,,11.95,,19.45,,15,,19.7,,12.5
6,28,1971,,11.65,,19.45,,13.6,,18.9,,10.85
6,29,1971,,14.15,,19.15,,15,,20,,13.6
6,30,1971,,15.3,,18.05,,18.6,,18.9,,13.6
7,1,1971,,13.9,,19.15,,23.65,,19.15,,13.85
7,2,1971,,15.55,,19.15,,19.45,,18.65,,14.45
7,3,1971,,15,,19.15,,16.1,,18.65,,15.8
7,4,1971,,15.8,,19.15,,19.75,,19.15,,14.15
7,5,1971,,15,,19.2,,18.6,,19.45,,11.95
7,6,1971,,14.45,,19.2,,16.95,,19.75,,13.05
7,7,1971,,16.1,,18.9,,16.95,,20.25,,15.3
7,8,1971,,16.65,,18.9,,23.6,,20.55,,15.55
7,9,1971,,14.45,,20.55,,23.6,,21.15,,15.8
7,10,1971,,14.75,,22.2,,18.6,,22.75,,13.35
7,11,1971,,16.7,,22.5,,16.95,,23.05,,15.3
7,12,1971,,16.95,,22.5,,19.45,,20.55,,16.7
7,13,1971,,18.35,,20.85,,22.5,,21.65,,18.05
7,14,1971,,20.55,,19.45,,23.05,,19.75,,19.7
7,15,1971,,21.95,,20.85,,25.55,,19.7,,20.25
7,16,1971,,20.85,,21.7,,29.15,,20,,20.55
7,17,1971,,21.65,,23.05,,28.9,,21.95,,21.65
7,18,1971,,24.2,,21.4,,25.55,,21.95,,23.9
7,19,1971,,26.95,,20,,27.25,,21.1,,23.9
7,20,1971,,26.1,,21.1,,25.85,,21.1,,24.15
7,21,1971,,24.15,,20.85,,26.4,,20.8,,22.75
7,22,1971,,22.5,,21.4,,26.65,,20,,18.85
7,23,1971,,21.35,,21.4,,27.5,,20.3,,15.25
7,24,1971,,21.1,,21.1,,27.5,,20,,18.3
7,25,1971,,22.75,,21.4,,25,,20.25,,22.5
7,26,1971,,24.45,,20,,23.9,,20.85,,25
7,27,1971,,22.25,,20,,24.7,,20.55,,22.5
7,28,1971,,21.4,,21.4,,26.4,,21.1,,20.85
7,29,1971,,21.95,,23.05,,27.8,,21.35,,25.55
7,30,1971,,19.4,,23.05,,30,,23.35,,19.4
7,31,1971,,21.4,,22.75,,28.05,,23.9,,18.65
8,1,1971,,22.25,,24.4,,29.45,,25.85,,20
8,2,1971,,20.85,,24.45,,30.25,,25,,19.45
8,3,1971,,20.55,,25,,30.85,,25,,18.9
8,4,1971,,20.55,,25,,28.9,,25.3,,21.15
8,5,1971,,20.3,,24.7,,31.4,,26.4,,22.2
8,6,1971,,21.15,,25.55,,29.45,,25.85,,20.85
8,7,1971,,22.75,,25.25,,29.75,,24.2,,21.4
8,8,1971,,25.25,,25,,28.6,,25.25,,24.15
8,9,1971,,26.7,,26.95,,28.05,,25,,25.55
8,10,1971,,26.1,,27.2,,25.85,,24.15,,25.55
8,11,1971,,26.35,,24.75,,25.85,,25,,24.45
8,12,1971,,24.15,,23.9,,26.7,,25,,20.55
8,13,1971,,16.15,,22.5,,29.15,,25,,17.2
8,14,1971,,19.7,,22.2,,28.35,,24.45,,18.6
8,15,1971,,20,,22.8,,25,,23.9,,19.15
8,16,1971,,18.35,,22.8,,26.9,,24.15,,17.75
8,17,1971,,19.4,,23.6,,22.25,,22.75,,19.75
8,18,1971,,20,,22.8,,23.05,,22.8,,18.9
8,19,1971,,20.85,,22.75,,27.2,,22.8,,20.25
8,20,1971,,21.15,,23.1,,26.1,,22.8,,20.85
8,21,1971,,20.25,,22.8,,24.7,,22.8,,18.85
8,22,1971,,16.4,,22.5,,22.25,,23.1,,16.65
8,23,1971,,17.2,,21.65,,15,,22.8,,17.8
8,24,1971,,20.3,,21.65,,20.25,,22.8,,19.45
8,25,1971,,19.75,,21.1,,23.3,,22.5,,18.6
8,26,1971,,20.25,,21.95,,24.4,,23.35,,17.8
8,27,1971,,16.65,,23.85,,24.15,,24.45,,18.6
8,28,1971,,21.4,,24.2,,23.9,,25,,20.8
8,29,1971,,21.1,,22.5,,25.8,,25,,17.2
8,30,1971,,17.75,,20,,25.55,,22.5,,18.3
8,31,1971,,15.25,,20.55,,19.75,,22.25,,14.2
9,1,1971,,16.1,,21.4,,18.6,,21.95,,14.75
9,2,1971,,15,,21.65,,15.85,,21.65,,15
9,3,1971,,16.4,,21.9,,15,,21.4,,16.1
9,4,1971,,17.8,,21.1,,17.2,,21.1,,16.4
9,5,1971,,14.15,,20.3,,24.15,,21.35,,14.15
9,6,1971,,15.25,,23.3,,19.45,,23.6,,14.45
9,7,1971,,14.45,,23.9,,15,,24.7,,14.7
9,8,1971,,16.65,,23.9,,20.3,,24.7,,12.8
9,9,1971,,19.2,,22.25,,22.5,,24.45,,15
9,10,1971,,18.05,,22.25,,23.3,,24.2,,15.85
9,11,1971,,16.35,,24.7,,18.6,,26.1,,15.8
9,12,1971,,16.1,,26.7,,19.15,,27.75,,14.7
9,13,1971,,16.4,,26.65,,19.15,,27.2,,14.75
9,14,1971,,15.3,,26.65,,13.65,,21.65,,13.05
9,15,1971,,17.25,,23.9,,12.2,,22.25,,13.05
9,16,1971,,17.8,,22.25,,10.25,,23.65,,16.65
9,17,1971,,17.75,,23.35,,10.8,,22.75,,18.05
9,18,1971,,15.85,,22.5,,11.95,,23.9,,16.1
9,19,1971,,16.9,,20.55,,13.9,,23.05,,15.8
9,20,1971,,15.3,,20.25,,13.9,,21.95,,15.55
9,21,1971,,15.3,,20.3,,11.35,,21.35,,14.7
9,22,1971,,16.9,,20,,15.8,,20.85,,16.35
9,23,1971,,13.9,,19.2,,19.45,,21.65,,13.85
9,24,1971,,14.4,,19.75,,17.75,,20.85,,13.6
9,25,1971,,12.25,,18.9,,11.1,,20.55,,12.2
9,26,1971,,11.4,,18.3,,8.6,,20,,12.2
9,27,1971,,12.5,,18.3,,8.05,,18.9,,11.35
9,28,1971,,10.25,,18.9,,10,,18.6,,9.15
9,29,1971,,8.05,,17.25,,7.75,,19.15,,9.45
9,30,1971,,9.15,,17.75,,7.25,,18.9,,10.3
10,1,1971,,11.4,,18.6,,9.7,,18.05,,11.95
10,2,1971,,12.25,,19.45,,7.75,,18.85,,13.6
10,3,1971,,14.45,,18.85,,12.8,,19.75,,14.45
10,4,1971,,15.85,,23.05,,14.45,,21.9,,18.05
10,5,1971,,17.75,,27.5,,17.8,,26.4,,17.2
10,6,1971,,16.95,,30,,17.25,,29.7,,13.9
10,7,1971,,17.5,,26.65,,16.1,,25.55,,14.7
10,8,1971,,18.05,,21.95,,16.1,,22.5,,15
10,9,1971,,17.5,,18.6,,19.15,,21.4,,15
10,10,1971,,10.6,,24.2,,16.95,,25,,15
10,11,1971,,14.15,,25.55,,16.35,,25.3,,13.9
10,12,1971,,13.35,,18.6,,12.2,,20.25,,14.15
10,13,1971,,11.1,,17.5,,17.2,,19.45,,11.1
10,14,1971,,8.05,,18.9,,5.55,,18.9,,8.6
10,15,1971,,8.35,,17.5,,3.05,,17.8,,10
10,16,1971,,7.25,,13.9,,6.4,,15.85,,9.2
10,17,1971,,4.7,,13.05,,7.8,,13.35,,6.4
10,18,1971,,10,,14.45,,4.15,,15.25,,9.45
10,19,1971,,10.55,,17.2,,9.45,,17.8,,10.3
10,20,1971,,9.7,,18.05,,8.35,,16.65,,9.45
10,21,1971,,8.3,,17.25,,5.85,,18.9,,9.45
10,22,1971,,9.15,,18.9,,14.7,,18.35,,10
10,23,1971,,8.85,,16.4,,10.25,,17.2,,8.9
10,24,1971,,7.8,,15.8,,6.15,,16.4,,9.45
10,25,1971,,8.05,,13.35,,3.6,,14.15,,10.25
10,26,1971,,7.5,,15.85,,9.45,,15.8,,6.15
10,27,1971,,2.75,,15.3,,1.65,,16.4,,4.15
10,28,1971,,2.25,,15,,-0.55,,14.15,,3.05
10,29,1971,,1.95,,11.4,,-3.05,,11.65,,2.75
10,30,1971,,6.65,,13.05,,3.6,,13.6,,4.2
10,31,1971,,7.2,,12.5,,2.25,,13.35,,6.4
11,1,1971,,6.65,,15.55,,2.5,,15.85,,8.35
11,2,1971,,4.45,,18.1,,2.2,,16.1,,7.5
11,3,1971,,8.05,,21.95,,5,,18.65,,8.9
11,4,1971,,5.3,,21.9,,6.65,,18.05,,6.7
11,5,1971,,3.05,,15,,-0.55,,15,,4.2
11,6,1971,,3.35,,15.85,,1.35,,16.1,,5.55
11,7,1971,,8.05,,13.6,,0,,15.85,,8.05
11,8,1971,,7.25,,15,,2.75,,16.1,,8.9
11,9,1971,,8.35,,14.7,,9.7,,14.7,,10.3
11,10,1971,,9.75,,15.8,,12.25,,15.8,,10
11,11,1971,,9.75,,15.55,,10,,16.65,,10.85
11,12,1971,,7.75,,15.3,,5.85,,17.2,,10.3
11,13,1971,,8.35,,14.15,,5,,15.55,,9.45
11,14,1971,,7.2,,15.85,,4.45,,15.3,,6.95
11,15,1971,,7.5,,13.9,,3.05,,13.9,,7.5
11,16,1971,,6.65,,15,,1.4,,13.9,,6.65
11,17,1971,,3.9,,13.3,,2.2,,13.3,,4.2
11,18,1971,,4.2,,13.35,,2.25,,13.35,,5.25
11,19,1971,,8.6,,15,,4.4,,17.5,,8.6
11,20,1971,,6.35,,16.1,,5.3,,16.65,,10.55
11,21,1971,,7.5,,13.6,,5.85,,14.45,,8.1
11,22,1971,,5,,13.05,,3.6,,13.05,,5.25
11,23,1971,,5.55,,12.75,,3.85,,13.3,,5.85
11,24,1971,,7.75,,13.85,,4.45,,13.9,,7.2
11,25,1971,,6.65,,13.35,,3.9,,15,,6.65
11,26,1971,,10.3,,12.8,,4.15,,13.6,,8.9
11,27,1971,,7.5,,15,,5.25,,13.9,,7.8
11,28,1971,,9.2,,14.45,,4.7,,14.45,,7.5
11,29,1971,,9.2,,15.8,,3.35,,15.8,,7.5
11,30,1971,,5.3,,14.2,,3.05,,15.3,,5.3
12,1,1971,,2.5,,14.15,,1.7,,13.85,,4.7
12,2,1971,,5.3,,12.5,,1.95,,13.6,,5.55
12,3,1971,,5.55,,11.95,,0.3,,12.5,,4.75
12,4,1971,,6.1,,14.45,,-2.5,,14.15,,5.25
12,5,1971,,8.9,,13.05,,2.8,,12.5,,7.8
12,6,1971,,3.9,,11.1,,2.5,,11.4,,3.05
12,7,1971,,0.25,,12.5,,-5.25,,11.95,,-0.85
12,8,1971,,4.4,,10,,-6.1,,8.6,,4.45
12,9,1971,,4.45,,9.45,,-0.3,,10,,4.2
12,10,1971,,3.6,,10.25,,-1.9,,11.65,,1.95
12,11,1971,,3.05,,11.15,,-4.45,,11.4,,1.4
12,12,1971,,3.35,,8.9,,-1.65,,10.55,,2.75
12,13,1971,,3.6,,11.1,,-4.15,,11.35,,3.05
12,14,1971,,4.75,,9.75,,-3.05,,10,,3.6
12,15,1971,,4.45,,11.1,,-3.05,,11.65,,3.05
12,16,1971,,5.85,,11.65,,-1.15,,12.5,,6.65
12,17,1971,,6.7,,12.5,,-1.4,,11.4,,6.35
12,18,1971,,5.25,,13.05,,-5,,12.5,,1.95
12,19,1971,,3.05,,12.25,,-7.25,,13.05,,2.5
12,20,1971,,5.55,,10.55,,-1.95,,11.95,,3.35
12,21,1971,,6.4,,10.85,,4.75,,12.2,,3.05
12,22,1971,,6.1,,13.05,,6.35,,14.75,,5
12,23,1971,,5,,15.85,,4.75,,17.5,,5.25
12,24,1971,,2.5,,14.75,,6.35,,16.1,,2.5
12,25,1971,,3.85,,13.35,,4.45,,15,,1.4
12,26,1971,,1.4,,10.3,,0.8,,12.5,,-1.65
12,27,1971,,-0.3,,8.6,,-1.95,,11.95,,-1.65
12,28,1971,,-2.25,,9.15,,-3.9,,10.85,,-1.7
12,29,1971,,3.65,,8.35,,-2.5,,10,,-0.3
12,30,1971,,4.45,,9.75,,-5.55,,10.85,,2.8
12,31,1971,,7.25,,11.9,,-4.45,,13.05,,4.45
1,1,1972,,6.1,,12.2,,-1.95,,14.45,,5.55
1,2,1972,,2.5,,15,,-0.6,,13.65,,2.5
1,3,1972,,-1.1,,12.75,,-5.25,,12.2,,0
1,4,1972,,-0.85,,11.15,,-6.95,,11.7,,2.2
1,5,1972,,4.7,,10,,-3.05,,10,,5.55
1,6,1972,,5.8,,15.85,,-1.7,,13.05,,6.7
1,7,1972,,4.45,,10.25,,1.65,,11.15,,4.75
1,8,1972,,4.7,,10.3,,-0.3,,11.65,,4.75
1,9,1972,,6.95,,9.7,,4.15,,10.85,,5.55
1,10,1972,,5.3,,10.55,,2.25,,11.95,,3.65
1,11,1972,,8.1,,12.2,,4.7,,13.35,,5.55
1,12,1972,,4.45,,11.15,,2.5,,10.85,,3.05
1,13,1972,,3.6,,11.7,,-5.3,,12.8,,1.1
1,14,1972,,2.75,,11.65,,-4.45,,13.85,,4.2
1,15,1972,,-1.4,,17.25,,-4.45,,16.1,,4.45
1,16,1972,,3.3,,16.65,,-3.6,,14.7,,6.65
1,17,1972,,6.7,,11.1,,1.15,,10.85,,4.45
1,18,1972,,9.2,,11.65,,4.7,,12.2,,5
1,19,1972,,10,,11.65,,6.9,,13.1,,8.9
1,20,1972,,11.1,,11.9,,6.95,,13.35,,10.3
1,21,1972,,8.9,,11.4,,5.85,,12.8,,8.35
1,22,1972,,7.5,,12.25,,5.25,,12.2,,7.5
1,23,1972,,5,,12.5,,3.9,,13.05,,3.6
1,24,1972,,4.7,,15,,0.8,,15.55,,-0.8
1,25,1972,,1.7,,12.8,,2.2,,13.35,,-4.7
1,26,1972,,-3.05,,11.1,,-1.4,,12.8,,-4.45
1,27,1972,,-3.9,,9.75,,-3.6,,11.95,,-6.4
1,28,1972,,-4.45,,10.6,,-7.8,,11.15,,-5.85
1,29,1972,,-3.05,,11.65,,-7.25,,12.75,,-1.65
1,30,1972,,-1.7,,13.9,,-6.95,,15,,-3.85
1,31,1972,,-0.25,,12.25,,-7.5,,11.1,,-1.35
2,1,1972,,0,,11.7,,-8.6,,11.95,,-2.75
2,2,1972,,-1.1,,13.6,,-8.9,,13.85,,-1.95
2,3,1972,,-2.5,,13.6,,-7.8,,12.5,,-0.3
2,4,1972,,-0.55,,13.35,,-5.85,,13.3,,-0.25
2,5,1972,,0.85,,11.9,,-4.2,,13.05,,3.35
2,6,1972,,6.4,,13.05,,1.1,,14.7,,6.4
2,7,1972,,9.15,,12.25,,4.15,,13.35,,9.15
2,8,1972,,8.65,,14.7,,3.05,,14.45,,8.1
2,9,1972,,6.9,,15.8,,2.25,,16.65,,3.65
2,10,1972,,4.2,,13.6,,1.95,,15,,4.15
2,11,1972,,7.75,,15.85,,-0.3,,16.65,,6.4
2,12,1972,,11.1,,16.65,,3.9,,16.4,,7.5
2,13,1972,,6.1,,15,,3.3,,14.7,,5
2,14,1972,,6.95,,13.05,,0,,12.75,,4.15
2,15,1972,,9.45,,12.8,,2.5,,15,,8.9
2,16,1972,,10.55,,15.55,,6.65,,14.45,,6.7
2,17,1972,,10,,12.5,,6.95,,12.75,,4.45
2,18,1972,,7.5,,13.35,,8.35,,15.55,,10.55
2,19,1972,,8.05,,13.35,,9.15,,15.55,,8.35
2,20,1972,,5.8,,13.35,,7.5,,14.45,,5.55
2,21,1972,,6.4,,13.9,,6.4,,14.75,,6.1
2,22,1972,,5.55,,15,,5.8,,15.8,,5.55
2,23,1972,,5.55,,13.65,,2.5,,14.45,,5.3
2,24,1972,,4.15,,13.05,,2.25,,13.6,,4.2
2,25,1972,,6.7,,13.6,,2.5,,13.3,,5.85
2,26,1972,,7.5,,13.3,,4.2,,14.7,,3.9
2,27,1972,,13.65,,13.9,,8.35,,12.75,,10
2,28,1972,,10.55,,13.65,,10,,13.9,,8.85
2,29,1972,,5,,15.25,,5.25,,15.3,,4.15
3,1,1972,,5.6,,16.4,,0.85,,17.5,,4.45
3,2,1972,,7.25,,16.95,,5.3,,17.5,,5.55
3,3,1972,,4.7,,18.9,,5.8,,17.2,,4.7
3,4,1972,,8.05,,21.95,,4.45,,15.55,,4.2
3,5,1972,,13.6,,15,,8.35,,14.75,,8.6
3,6,1972,,5.85,,13.05,,7.2,,14.2,,4.2
3,7,1972,,4.75,,13.05,,3.9,,15.55,,3.85
3,8,1972,,7.5,,15.25,,9.15,,15.25,,7.8
3,9,1972,,8.9,,14.7,,13.3,,14.75,,9.45
3,10,1972,,12.5,,16.1,,13.35,,16.65,,11.95
3,11,1972,,13.05,,16.7,,11.7,,16.65,,11.1
3,12,1972,,13.6,,14.2,,12.25,,14.7,,11.65
3,13,1972,,11.7,,14.45,,8.35,,15.25,,11.1
3,14,1972,,11.1,,15.25,,7.25,,15.85,,11.1
3,15,1972,,14.45,,15.55,,9.45,,15.25,,12.2
3,16,1972,,13.9,,14.75,,11.65,,15.55,,14.15
3,17,1972,,13.9,,13.35,,14.45,,14.2,,12.75
3,18,1972,,9.7,,15.55,,10.3,,15.25,,10
3,19,1972,,10.85,,15.3,,6.15,,16.1,,9.45
3,20,1972,,8.9,,15.8,,8.05,,16.1,,9.45
3,21,1972,,12.2,,16.1,,11.4,,16.35,,9.75
3,22,1972,,6.95,,15.85,,11.95,,16.65,,8.05
3,23,1972,,7.75,,14.7,,5.25,,16.65,,6.7
3,24,1972,,6.15,,15.85,,5.85,,16.4,,5.3
3,25,1972,,3.6,,16.65,,3.6,,15.85,,4.45
3,26,1972,,3.6,,15,,0.3,,15.55,,4.2
3,27,1972,,6.7,,14.2,,1.1,,14.7,,6.35
3,28,1972,,5.25,,13.3,,3.85,,13.6,,6.4
3,29,1972,,5.55,,12.8,,3.05,,13.9,,7.2
3,30,1972,,8.05,,15.85,,5.55,,15.3,,8.85
3,31,1972,,7.5,,16.1,,9.45,,16.95,,10.25
4,1,1972,,7.5,,17.8,,12.2,,17.75,,7.5
4,2,1972,,6.4,,16.4,,9.15,,17.75,,7.5
4,3,1972,,8.6,,16.7,,6.4,,16.65,,10
4,4,1972,,14.75,,16.95,,13.05,,18.6,,11.35
4,5,1972,,12.5,,16.1,,14.45,,19.4,,11.7
4,6,1972,,8.05,,16.95,,12.8,,18.05,,8.3
4,7,1972,,7.5,,16.7,,7.5,,17.5,,5.85
4,8,1972,,6.65,,16.65,,8.35,,18.6,,5
4,9,1972,,5.6,,16.4,,6.95,,17.5,,7.25
4,10,1972,,5.55,,17.5,,7.5,,18.35,,6.65
4,11,1972,,8.6,,16.1,,9.7,,17.5,,6.65
4,12,1972,,5.8,,15.55,,5.25,,17.25,,5.25
4,13,1972,,8.6,,16.1,,3.6,,15,,8.6
4,14,1972,,8.6,,16.1,,5.85,,15,,8.9
4,15,1972,,6.95,,15.8,,8.6,,16.15,,7.5
4,16,1972,,5.6,,15,,5.6,,15.85,,5.25
4,17,1972,,5.55,,16.4,,0.85,,15.25,,4.7
4,18,1972,,5.85,,13.9,,3.3,,14.7,,6.95
4,19,1972,,5.85,,13.9,,4.15,,14.15,,7.5
4,20,1972,,7.25,,13.85,,8.35,,14.15,,8.65
4,21,1972,,6.4,,15.55,,10.3,,15.85,,7.25
4,22,1972,,6.4,,15.85,,5.55,,16.65,,7.25
4,23,1972,,9.2,,16.4,,11.65,,16.35,,13.6
4,24,1972,,9.15,,16.35,,12.8,,16.1,,10.25
4,25,1972,,8.05,,16.4,,7.5,,16.65,,9.7
4,26,1972,,9.15,,19.2,,5.55,,17.75,,11.4
4,27,1972,,12.5,,18.9,,13.35,,17.8,,15.55
4,28,1972,,6.95,,17.25,,15.55,,18.3,,8.1
4,29,1972,,6.4,,16.95,,5,,16.95,,7.75
4,30,1972,,6.4,,17.25,,3.35,,16.95,,8.35
5,1,1972,,9.7,,17.5,,8.6,,17.2,,10.85
5,2,1972,,11.65,,16.4,,15,,17.75,,13.6
5,3,1972,,13.35,,16.35,,14.7,,17.2,,13.9
5,4,1972,,14.15,,16.9,,15.8,,16.95,,14.75
5,5,1972,,13.35,,16.65,,14.45,,16.95,,16.65
5,6,1972,,10.55,,16.65,,17.8,,16.95,,11.65
5,7,1972,,9.75,,16.65,,17.2,,16.1,,12.25
5,8,1972,,11.1,,16.95,,10.55,,17.2,,11.9
5,9,1972,,11.65,,16.65,,8.9,,18.1,,11.7
5,10,1972,,11.1,,17.25,,10,,18.1,,13.3
5,11,1972,,14.15,,18.05,,11.7,,18.65,,16.4
5,12,1972,,17.75,,18.05,,13.9,,20.6,,17.8
5,13,1972,,18.9,,18.6,,18.05,,19.15,,19.45
5,14,1972,,17.25,,18.6,,22.5,,18.9,,16.95
5,15,1972,,12.25,,17.5,,21.1,,18.35,,12.8
5,16,1972,,12.8,,17.8,,19.45,,18.05,,13.6
5,17,1972,,10.3,,17.5,,15,,17.5,,10
5,18,1972,,11.7,,17.25,,12.5,,15.85,,11.4
5,19,1972,,15,,15.55,,14.45,,15.85,,14.75
5,20,1972,,15.25,,15.85,,17.25,,15.85,,19.45
5,21,1972,,12.2,,15.25,,9.45,,17.25,,12.75
5,22,1972,,12.75,,16.65,,13.35,,18.05,,11.7
5,23,1972,,10.3,,18.05,,14.45,,18.1,,10.25
5,24,1972,,10.85,,17.75,,12.8,,17.5,,10.6
